date,AEX,France,UK,Germany,Mexico,South Korea,Brazil,China,Italian,Russia,US,Oil
2008-04-15,0.0001556159156376,0.0001938929650139,0.0001245717364009,0.0001232188741732,0.0003858626925082,0.000364484423386,0.0007741560284713,0.0011790249733721,9.692875065897692e-05,0.0004928804162155,0.0001122952997066,0.0005373770046774
2008-04-16,0.000141098659008,0.0001342050219978,0.000103234994156,9.881194001608258e-05,0.000339850767657,0.0003350777093457,0.0005923178743403,0.0008574316460205,8.092525146127497e-05,0.000407310472976,9.114465812460106e-05,0.0005364299748638
2008-04-17,0.0001369338364358,0.0001482283897396,8.552519492554183e-05,9.314287139267774e-05,0.0003591551949438,0.0003190581978987,0.0006002044833274,0.0008596717323227,7.885643246830186e-05,0.0004300726719967,9.508290507236064e-05,0.0005420022027615
2008-04-18,0.000110638951993,0.0001013256717029,8.23139108512246e-05,7.4170940836496e-05,0.0003214065188631,0.000283512701222,0.0005954767643516,0.0008111180413384,6.374322682014133e-05,0.0004186856269876,8.21234510219469e-05,0.0005285911905618
2008-04-21,0.0001151281547565,9.26422852239547e-05,9.345824755622446e-05,8.374773957580458e-05,0.0002799655402312,0.000315302545708,0.0005902719094097,0.0005942884369964,5.67089167875824e-05,0.0003606270992191,8.601205081952227e-05,0.0004107359859906
2008-04-22,0.0001282241132301,8.439893907907632e-05,8.768061532646806e-05,8.519198813512694e-05,0.0002927598686861,0.0002445251081393,0.0006532415702799,0.000700803779625,6.07332994075272e-05,0.0003129729799891,9.01526679026866e-05,0.0005478926616072
2008-04-23,0.0001183998922007,7.521529998975005e-05,9.35785141756918e-05,7.094456230175697e-05,0.0002877408051513,0.0002356910462063,0.0005904006290464,0.0007623973670076,5.319019267370422e-05,0.0003486960926702,7.954564871257105e-05,0.0004720438843769
2008-04-24,9.926801878008418e-05,9.271932748480633e-05,8.022101402792001e-05,6.838799090477247e-05,0.0002773835374334,0.0002553291010072,0.0004860702071574,0.0008001164812723,4.6809298997696257e-05,0.0003920649724135,7.792706539924037e-05,0.0004228982757268
2008-04-25,8.862529090294529e-05,8.109439670760637e-05,7.983705566355966e-05,6.279120005754048e-05,0.0003080278526287,0.0002080888525286,0.0004994401528565,0.0006965552709563,5.289645383166307e-05,0.0002978452439357,7.395984364897849e-05,0.0004773126921228
2008-04-28,8.889412673777137e-05,8.114006596949304e-05,7.022133916824093e-05,5.868445587488966e-05,0.0003297257250324,0.0002304927444051,0.0004750887934655,0.0006621407713795,5.4865256002002966e-05,0.000317050737081,7.821994790299556e-05,0.000512537620528
2008-04-29,9.500200271457884e-05,9.299110532001207e-05,7.444503752146682e-05,7.161824068664278e-05,0.0002930792732027,0.0002304384382374,0.0005221517682945,0.0006084181891229,5.164479452893109e-05,0.0003459697783316,8.44657012844415e-05,0.000522017334431
2008-04-30,8.881804013999089e-05,7.654765328070146e-05,7.939575058683808e-05,6.330885516459101e-05,0.0002891015677209,0.000170522817609,0.000449038634126,0.0005958629551376,5.711211232809526e-05,0.0003060980991071,9.7977478217609e-05,0.0004550871485687
2008-05-02,6.244102618884715e-05,6.718604572944421e-05,6.539070242713158e-05,5.421226055287591e-05,0.0002009847802332,0.0001655491627749,0.0004322139769374,0.0005111898621454,4.724492573917831e-05,0.0002075901059194,6.48607642408651e-05,0.0004501089890103
2008-05-06,8.051049549819026e-05,0.0001098568486601,8.203300975262084e-05,7.25451417445109e-05,0.0002266318448543,0.0001964346821642,0.0004127675362062,0.0004958839065513,6.600588598895969e-05,0.0001536833599591,7.282177845156346e-05,0.000495895929728
2008-05-07,6.179836859103408e-05,8.000300338909188e-05,6.696930407575855e-05,6.418932983693125e-05,0.0002159247304586,0.000179343343132,0.0004479109761166,0.000592271061392,6.98913113536619e-05,0.0001654709706923,0.0001064745886935,0.0004746167615214
2008-05-08,7.00327089836324e-05,0.0001300356014753,7.380748333438007e-05,7.682578429204862e-05,0.0002297584792456,0.0001766516382615,0.0004395242712763,0.0005996312379907,6.996853388123363e-05,0.0002137013212256,6.177960456761642e-05,0.0004590287439692
2008-05-09,6.054141687540771e-05,7.939485984064349e-05,5.060339470065194e-05,5.594769731831575e-05,0.000224639603429,0.0001941009875005,0.0004447039466726,0.0005850964273398,4.930625848635517e-05,0.0002504477283797,6.593738980124329e-05,0.0004808905573626
2008-05-12,6.793947270057745e-05,9.16739454653192e-05,7.287772788054509e-05,6.4579941812556e-05,0.0002155028360839,0.0002341735762433,0.0003685047123857,0.0006114299637756,7.055926169011016e-05,0.0003092073072376,5.864304409327976e-05,0.0004434153361573
2008-05-13,7.842600065942108e-05,0.0001095534346787,7.397615243225475e-05,6.277859181506809e-05,0.0002097608466021,0.0002178507155812,0.0003485580686105,0.0005399933047049,6.529766866993775e-05,0.0002915688233002,5.956297707035624e-05,0.000431355683591
2008-05-14,5.674855613310912e-05,0.0001023691713776,6.672815602020275e-05,5.330129570754735e-05,0.0001681412576038,0.0002009660568043,0.0003150786583873,0.0004681465145891,6.383105454120435e-05,0.0002102475582653,5.764061486255524e-05,0.0004038826621674
2008-05-15,5.864865723135375e-05,0.0001506410660503,9.712066917301746e-05,5.273573727467725e-05,0.0001625464599344,0.0001506385637824,0.000277310348224,0.0004474731977439,6.741973906990273e-05,0.0002342925616898,4.344798625369202e-05,0.000486446492214
2008-05-16,5.4538359510358e-05,9.17734202258413e-05,5.1248010339888194e-05,5.042074380179461e-05,0.0001513300607685,0.0001365216647827,0.0003562183589882,0.0004049553448054,6.63433851574336e-05,0.0002106842804888,4.633865002621661e-05,0.0004796909988965
2008-05-19,4.316914899206269e-05,5.131113626491332e-05,4.393709589484459e-05,4.372295918268302e-05,0.0001499567040539,0.000148055916157,0.000459397656896,0.0003383464674001,3.1110144747204496e-05,0.00019520380472,5.0983415083460025e-05,0.0004994505269845
2008-05-20,5.337667912166644e-05,6.356813422118553e-05,5.366901941022659e-05,5.7371732011025305e-05,0.0001764547125569,0.0001940116522908,0.0006089503819382,0.0004358275148339,3.9877046176283295e-05,0.0002088998869703,5.446624622691114e-05,0.0004148580579132
2008-05-21,6.034704497412394e-05,6.848427073919042e-05,8.025894555942807e-05,6.325891672487994e-05,0.0001729290582687,0.0002151996715279,0.0006582248787359,0.0005092614762654,4.314324069780331e-05,0.0001931563095249,6.495170754037152e-05,0.0005100491209927
2008-05-22,5.302280755437795e-05,6.057894988333798e-05,7.724222235175213e-05,5.4897347961644e-05,0.0001938866123146,0.0002362904684875,0.0005858077830759,0.0005248325525972,3.92955795524304e-05,0.0001925689962782,5.995441679717125e-05,0.0004823290929135
2008-05-23,5.778013076837029e-05,7.291840598919128e-05,9.06063739113935e-05,8.231979969816653e-05,0.0001890782513198,0.0002308542723483,0.0005880912594714,0.000536348773974,5.0050520017265546e-05,0.0002001228164423,7.13079220053445e-05,0.0004750137949894
2008-05-27,7.071878659338965e-05,8.878244736107018e-05,0.0001052004547397,7.335834259211254e-05,0.0001947838901415,0.000232919950159,0.0006482566802226,0.0005590903635517,5.388046981316527e-05,0.0002382100737316,7.451215408871539e-05,0.0005671910551411
2008-05-28,6.667607314583567e-05,7.083626910816624e-05,0.0001026337266485,6.023060620587267e-05,0.0001723810902454,0.0002385035799801,0.0005103803024985,0.0005324567175642,4.7325628340515806e-05,0.0002400697202769,6.6603374796737e-05,0.0005497122914292
2008-05-29,6.266454647222825e-05,8.531974884595168e-05,9.402340083051366e-05,5.573965127066697e-05,0.0001629887858599,0.0002057471707448,0.0005079101774655,0.0004860696709292,4.616228094606006e-05,0.0002071683194888,5.8530230700252464e-05,0.0005293875075947
2008-05-30,5.68430664619059e-05,6.364004555725067e-05,8.594223659597394e-05,5.605644964020521e-05,0.000163254575512,0.0001913221739183,0.0004747478663412,0.0004359895725571,3.522861549445862e-05,0.000258522293963,5.847025378632927e-05,0.0005848640277829
2008-06-02,7.640770204863255e-05,7.976449218613009e-05,9.766845351614112e-05,7.722939540421634e-05,0.0001942639329484,0.0002479148823415,0.0005947431463203,0.0005918421692402,5.50596985437336e-05,0.0002305366431803,7.97851359847789e-05,0.0005854238527699
2008-06-03,7.222519909115398e-05,5.569442986679153e-05,8.071216569978324e-05,7.243335374021174e-05,0.0001694888480769,0.0002511720773535,0.0006490442896062,0.0005887123853584,5.45356745309371e-05,0.000235881579691,8.671685807054775e-05,0.0005426253948044
2008-06-04,8.226799241622054e-05,7.285769277133166e-05,8.13979940686092e-05,7.325533900856307e-05,0.0001720476898746,0.0002465606291846,0.0007353943390205,0.0006017814773181,5.867358434811945e-05,0.000217185734624,9.56645311584297e-05,0.000468473362919
2008-06-05,7.878419022014103e-05,9.938696454719102e-05,8.367002976168786e-05,7.798772115568992e-05,0.0001687776052563,0.0002291834461974,0.000547081825683,0.0004848518420813,5.844767942975876e-05,0.0001898748602179,7.075709016991186e-05,0.0005722415269394
2008-06-06,9.132640206517948e-05,8.399982090436711e-05,0.0001054828796478,0.0001025992838679,0.0001695036692562,0.0002235585765162,0.0007550669641916,0.0005999010090575,7.524601395267622e-05,0.0002005418245547,0.0001526880634239,0.0010922546335354
2008-06-09,0.0001247326918766,0.0001204531540587,0.0001278895747669,0.0001262288650803,0.0002551452971568,0.0003151836323266,0.0009047355532163,0.000794083703489,8.795945651444066e-05,0.0003151410760823,0.0001529531184167,0.0006606897645041
2008-06-10,0.0001050966856971,0.0001332095382322,0.0001144785486438,0.0001070865007706,0.000221010389765,0.0003008359382567,0.0008648171145082,0.0007338189941458,8.957043698030205e-05,0.0002893525828222,0.0001446521827598,0.0007966951663959
2008-06-11,0.0001190711053949,0.0001307629543538,0.0001203464935262,0.000121659409985,0.00021335336537,0.0002950978870354,0.0007674243915701,0.0006492282014242,9.332373920254094e-05,0.0002444813191857,0.0001569018823018,0.0008105302319025
2008-06-12,9.859256027449356e-05,9.504373440592817e-05,9.895639270478586e-05,9.520931523524937e-05,0.0002273332170037,0.0002694733065986,0.0006290768019973,0.0007025734934553,0.0001050533995046,0.0002464460107664,0.0001237959778117,0.0009434089589872
2008-06-13,9.063219566732126e-05,9.33305646408697e-05,9.83284446696384e-05,8.387151749108836e-05,0.0002772154415356,0.0003106131828169,0.0006791388547793,0.0006670441465171,8.281973157016647e-05,0.0003157431333395,9.258600900719226e-05,0.0008570711025168
2008-06-16,9.436405729525102e-05,0.0001017163353786,0.0001087811383449,9.640448761406872e-05,0.0002688177946271,0.0002972037116707,0.000687169764427,0.0006918823486385,9.101649508698874e-05,0.0003118851671911,9.09356800328574e-05,0.0009731071253628
2008-06-17,8.718785694338487e-05,9.291740009027694e-05,7.970680639346767e-05,7.374584951765335e-05,0.0002616037169385,0.0002533089733025,0.0006161080660296,0.0006389300684207,8.312531118061921e-05,0.000313499955593,9.514584191610104e-05,0.0008332191365007
2008-06-18,0.000105816922505,9.91553503260198e-05,0.0001162615849618,9.874511841887544e-05,0.0002610829204844,0.0002558804890039,0.0006568277673415,0.0006447991201428,7.960999637374671e-05,0.0003112686267853,0.0001104416213065,0.0007643474683853
2008-06-19,0.0001023415059985,0.0001083913405337,0.000111674000843,8.554399492055967e-05,0.0002739913274969,0.0002730353281859,0.0006146284135585,0.0006433062883921,8.887466621061913e-05,0.0002952860760186,0.0001024960841495,0.0007241336095714
2008-06-20,0.0001037340509772,0.0001026353603664,0.0001266601844368,0.0001086776817936,0.0002987045330637,0.000290943014983,0.0007268895519139,0.0007160874543778,8.851726409218578e-05,0.0003399809013345,0.0001267866019414,0.0007909388459828
2008-06-23,0.0001052882910603,9.836615160698304e-05,0.0001247848968357,0.0001006811542522,0.0003018008209323,0.0003332698113545,0.0006472168814405,0.0006306885804067,7.759669338545571e-05,0.0003866317508252,0.0001158746609581,0.0006225643522035
2008-06-24,7.902179000663556e-05,9.802453006937326e-05,0.0001097583988811,9.57409230732743e-05,0.0003089450535166,0.000276896688027,0.0005888646451087,0.0006475434837139,8.603614524452248e-05,0.0004010771790691,0.0001149760618439,0.0006780057324103
2008-06-25,9.612343095278117e-05,8.874532236520886e-05,0.0001097115501982,7.863210456606161e-05,0.0002101618417466,0.0002800572627024,0.0004480701371737,0.0005899919411394,7.820887391257277e-05,0.0003751012246117,9.445198548509588e-05,0.0006403188827388
2008-06-26,0.0001011216728333,8.496017396485627e-05,0.0001156431548873,0.0001014152786144,0.0002204636269932,0.0003102144854127,0.0005649539241774,0.0007625757595219,8.528562240102106e-05,0.0004135573488885,0.0001356120931941,0.0006716176863124
2008-06-27,0.0001307987170318,0.0001151053791176,0.0001368288906058,0.000112356851983,0.000244829054275,0.0003371593632496,0.0005062039658519,0.0007217335263925,9.596639154421854e-05,0.0004111538830636,0.0001273640633609,0.0006512616070424
2008-06-30,0.0001329800371196,0.0001325709508051,0.0001251553560075,0.0001214163345198,0.0002528623532911,0.0002847052040758,0.0004642619301055,0.0006097287060018,8.435035631935739e-05,0.0003380482017978,0.0001432173402709,0.0006937458044203
2008-07-01,0.0001571650740158,0.0001546506516516,0.0001617236103717,0.0001350209199796,0.0002412605344997,0.0003397623839583,0.000609936301785,0.000748741088796,0.0001123874635457,0.0004112196890865,0.000139504924949,0.000786595656161
2008-07-02,0.0001885667658164,0.0001273400850959,0.0001368434101186,0.000133101880539,0.0002824000656286,0.0002768361237277,0.0006632053982579,0.0008102213417171,0.0001162023972941,0.000324331673514,0.0001787484890272,0.0008465382278169
2008-07-03,0.0001829320282766,0.0001690820427609,0.0001567493757603,0.0001276847596986,0.0002645375287393,0.0003169662479086,0.0006772253508121,0.0006957859860876,0.0001062086860625,0.0003641647192099,0.0001541838383179,0.0006610078176618
2008-07-07,0.0001838989184652,9.925746525982297e-05,0.0001439950097918,0.0001203405121275,0.000299798922616,0.0003123625647133,0.0006829994239199,0.0006843557293918,0.0001122470363696,0.0003579166459112,0.0001860333368325,0.0007851502911669
2008-07-08,0.0001956330032275,0.0002166204335001,0.0001781068066833,0.0001434596692377,0.0002803050095209,0.0003427255693503,0.0007432066022799,0.0007179854293,0.00012828528046,0.0003885787063778,0.0001326354349566,0.0008368701669826
2008-07-09,0.0001782891134376,9.6424572588383e-05,0.0001231605383726,0.0001343754172552,0.0002672059725571,0.0002554794602158,0.0006605002086687,0.0007036744558784,0.000109745257166,0.0002413585164122,0.0001674905361213,0.000725857280243
2008-07-10,0.0002115337660577,0.0001827610036127,0.000162078165731,0.0001538643558671,0.0002957754660906,0.0002772780468896,0.000678061420416,0.0007636211698803,0.0001058713083267,0.0002443973218975,0.0001636860869944,0.0008005391415334
2008-07-11,0.0002607655721872,0.0001698933578983,0.0002137494996641,0.0001672715925426,0.0003093028969692,0.0003465801479971,0.0007113207652408,0.0009496319588292,0.0001161949992298,0.0003519171791369,0.0001970248298163,0.0008110309134953
2008-07-14,0.0002702706993565,0.0001853331448945,0.0002090497266031,0.0001661573148079,0.000333372226427,0.0003484217746636,0.0006568930409989,0.0009787754933022,0.0001496411558354,0.0003681616067187,0.0002341276732728,0.0008436028414814
2008-07-15,0.0003771424772697,0.00032262387776,0.000241191756596,0.0001911920680564,0.0003062552913421,0.0003811055993695,0.0006876290356677,0.0010271529105329,0.0001733849843991,0.0003781200015125,0.0002346669176492,0.0010339114301985
2008-07-16,0.0003236870028103,0.0002181459885495,0.0002242745594707,0.0001752102061846,0.0003027967079805,0.0003781230317571,0.0006823524597125,0.0009087876376364,0.0001665255382974,0.0003272133471272,0.000158723190924,0.0011319755746443
2008-07-17,0.0002664684556473,0.000195796303869,0.0001809031521637,0.0001489401148495,0.0002517245249023,0.0003372173012795,0.0006485370635476,0.0008862467120131,0.0001368901404073,0.0002473562917186,0.0001586910006705,0.0012507920471181
2008-07-18,0.0002405911321814,9.672807078244836e-05,0.0001449242145172,0.0001107916629762,0.0002868902136135,0.0003377419047865,0.0006376377594606,0.0007937835660764,9.628903833564904e-05,0.0002414882967407,0.00015063841864,0.0012392302137481
2008-07-21,0.0002135481727093,0.0001265793153038,0.0001287519584042,0.0001052351057495,0.0002637501405293,0.0002593046331429,0.000549037404988,0.0006841339276628,0.0001015743893602,0.0002446821157632,0.0001328411780824,0.0010203994883292
2008-07-22,0.0002318377811595,0.0001262773829398,0.0001339772678705,0.0001044559548359,0.0002474731616031,0.0002845938890044,0.000615368561937,0.0006556339315372,8.565231947462106e-05,0.0002203602671768,9.524856609664664e-05,0.0009617802229294
2008-07-23,0.0001850313908884,0.0001260274145236,0.0001029487813228,9.55747206442225e-05,0.0002210196843721,0.0002497568422706,0.0005542236131882,0.0005896940534865,8.158202129102845e-05,0.0002818735573196,0.0001059753253033,0.0009783820420051
2008-07-25,0.000199809658728,0.0001316224863599,9.906227545707664e-05,9.147257757788134e-05,0.0002364401224253,0.0002811042979098,0.0005759577008019,0.0006595093310806,7.627761728923755e-05,0.0003774138196095,0.0001171248132203,0.0008272716667387
2008-07-28,0.0002421159903848,0.0001148350295776,0.0001136001074228,0.0001237299089559,0.0002493947489967,0.0002991612418796,0.0006031189322138,0.0007104694332743,9.661647532586032e-05,0.0003819234260832,0.0001472221523593,0.0008942545903
